0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.06615966,0.59210384,0.0,0.0,0.527461,0.34863,1.2887583,0.39671668,0.0,0.6305024,0.0,0.009603016,0.0,0.0,0.0,1.6068679,1.1616402,0.9535016,0.0,0.2588137,0.0,0.0,0.9664194,0.0,0.63020927,0.5107761,0.092795104,0.54185236,0.0,0.0,0.0,0.8804234,0.3209101,0.7662521,0.0,0.33761665,0.3080629,0.92269754,0.0,0.58225864,0.75130975,0.0,0.0,0.77255154,0.43670586,0.0,0.27735496,0.70670563,0.0,1.0715997,0.0,0.0,0.0,0.0,0.95007867,1.0319403,0.0,1.0736387,0.6838135,0.0,0.5982073,0.63729405,0.0,0.8916076
0.15976846,0.65825653,0.0,0.0,0.64429194,0.06290955,0.9663903,0.7324316,0.083698526,1.0977279,0.0,0.10647043,0.0,0.0,0.0,0.26286787,0.86714065,1.0822028,0.0,0.0,0.11611925,0.0,0.7265544,0.0,0.69074124,0.9379345,0.0,0.6680655,0.022132285,0.0,0.0,0.9392459,0.3005139,0.09572782,0.0,0.40269968,0.0,0.822788,0.0,1.01975,0.35692862,0.0,0.1772752,0.5632937,0.43720284,0.0,0.0,0.50401443,0.0,0.8043343,0.74444443,0.0,0.0,0.0,0.7187801,1.1282514,0.0,0.0,1.2502465,0.0,0.0,0.47649944,0.0,0.0
0.2060683,0.08492528,0.0,0.0,0.18331695,0.0,0.5713722,0.0,0.5816987,0.40780193,0.02110012,0.4288552,0.6647308,0.48001093,0.57511556,0.1478399,0.43111864,0.43979785,0.42235467,0.81167907,0.97689074,0.23493582,0.0,0.04322212,0.37186968,0.0,0.7314751,0.07055067,0.02498385,0.0,0.0,0.212107,0.0,0.0,0.44888416,0.14638253,0.0,0.20721701,0.59741855,0.14412022,0.0,0.75580305,0.8797462,0.26547357,0.026155327,0.08595173,0.12827066,0.0,0.7024791,0.23081948,0.27591896,0.0,0.0,0.23965523,0.0,0.55789304,0.62165487,0.0,0.6966315,0.0,0.0,0.0,0.6997237,0.0
0.057711214,0.54925215,0.0,0.0,0.78368396,0.18237552,0.9092984,0.44403625,0.0,0.7232177,0.0,0.55646557,0.0,0.0,0.0,0.4703264,0.5756944,0.82955223,0.0,0.0,0.0,0.0,0.972047,0.0,0.6840863,0.79630125,0.0,0.45703477,0.15338098,0.0,0.14281887,1.0909147,0.29155442,0.84094423,0.0,0.11098617,0.0,0.55264044,0.0,1.0905393,0.18379015,0.0,0.12678196,0.29731464,0.57192224,0.0,0.38520527,1.0540214,0.0,0.4553494,1.0957203,0.0,0.2381798,0.15140763,1.0178835,0.9479927,0.0,0.19449185,0.8111329,0.0,0.5698781,0.8240107,0.0,0.5129583
0.09259657,0.81840974,0.0,0.0,0.34048718,0.19763765,1.2287319,0.3808388,0.0,0.9834243,0.0,0.0,0.0,0.0,0.0,0.41878772,0.5366163,0.9538487,0.0,0.16650367,0.24998082,0.0,0.8417177,0.0,0.6341522,0.6339204,0.046110697,0.2621469,0.0,0.0,0.0,0.5757437,0.3018629,0.29383224,0.004976589,0.38116598,0.0,1.1955466,0.101344086,0.8545077,0.27572793,0.04852295,0.1996422,0.62892485,0.38804075,0.03345403,0.0,0.5489522,0.0,0.68115103,0.7048734,0.0,0.0,0.03597703,0.90916246,0.65728956,0.11700729,0.0,1.1045403,0.0,0.0,1.058301,0.01855421,0.45357224
0.12531751,0.5690549,0.0,0.0,0.62683326,0.38259584,1.4742163,0.53715414,0.0,0.78883135,0.0,0.4478511,0.0,0.0,0.0,1.985632,1.3409101,1.6856135,0.0,0.0,0.0,0.0,1.6747721,0.0,1.300127,1.1227918,0.0,0.6269062,0.06568171,0.0,0.0,1.5241524,0.60292387,1.5585984,0.0,0.6604396,0.0,0.6544988,0.0,1.151919,0.60255337,0.0,0.0,0.67083204,0.83532363,0.0,0.7273205,0.7927173,0.0,1.3546686,0.0,0.0,0.0,0.0,0.9173405,1.6860603,0.0,0.94778734,1.2032042,0.0,1.1055902,0.9473363,0.0,0.4697957
0.25235137,0.46452007,0.0,0.0,0.5443236,0.4331234,1.4183003,0.65651697,0.0,0.8421085,0.0,0.0,0.0,0.0,0.0,1.5762756,1.285026,1.466324,0.0,0.0,0.0,0.0,0.7534187,0.0,1.0794678,0.7205311,0.0,0.5146055,0.19709724,0.0,0.0,1.1837541,0.33070996,0.7753274,0.0,0.5247134,0.0,0.725414,0.0,0.79427755,0.86942124,0.0,0.0,0.98932946,0.5700333,0.0,0.51090914,0.39196298,0.0,1.3143349,0.0,0.0,0.0,0.0,0.5611095,1.5161184,0.0,1.008736,1.2024205,0.0,0.8557647,0.33439344,0.0,0.52496123
0.0844549,0.88914436,0.0,0.0,0.6457499,0.09519329,1.1460329,0.5276834,0.5005075,1.0108212,0.0,0.6764186,0.3571665,0.17446345,0.16864514,0.38734463,0.9552524,1.2866546,0.13028795,0.0,0.55629224,0.0,1.5604335,0.0,0.8756771,1.1564021,0.166736,0.8269901,0.034841124,0.0,0.0,1.2873703,0.27893183,0.8945344,0.0,0.4821358,0.0,0.6483897,0.29289988,1.4711313,0.0,0.08909365,0.6535917,0.18117729,0.59772354,0.017438307,0.104662806,1.0023745,0.34006575,0.6544155,1.4073678,0.0,0.0,0.0,0.8109605,1.3048117,0.30820033,0.0,1.5899949,0.0,0.0,1.2161022,0.39155918,0.0
0.1597431,0.8797048,0.0,0.0,0.7867833,0.32895738,1.3004181,0.92728484,0.16028872,1.1743298,0.0,0.19378081,0.0,0.0,0.0,0.82351416,1.0699098,1.6585983,0.0,0.0,0.07735121,0.0,0.96031827,0.0,0.86727124,0.8881315,0.0,0.678423,0.04232942,0.0,0.0,1.2404,0.31224823,0.5247602,0.0,0.47066242,0.0,1.1464425,0.0,1.1707878,0.6605542,0.0,0.06568369,0.9776056,0.7307118,0.0,0.20062548,0.7848436,0.0,1.0250049,0.3838027,0.0,0.0,0.0,1.0170075,1.4986105,0.0,0.31871608,1.3976653,0.0,0.4588971,0.57352304,0.0,0.09118254
0.032482244,0.14653623,0.0,0.0,0.24641624,0.0,0.7157404,0.18242453,0.0,0.56681716,0.0,0.42676157,0.0,0.0,0.0,0.2904512,0.23577937,0.6768487,0.0,0.06769471,0.0,0.0,0.5548999,0.0,0.38787693,0.5691017,0.14424032,0.26539466,0.0,0.0,0.0,0.7261114,0.065781824,0.0,0.0,0.17075299,0.30487293,0.4894689,0.0,0.39173052,0.0,0.0,0.212608,0.2971642,0.0,0.0,0.0,0.049722865,0.0,0.5775915,0.0,0.0,0.18750486,0.5465478,0.25463223,0.8807462,0.0,0.0,1.0268155,0.0,0.0,0.23905587,0.0,0.0
0.087763965,1.0267432,0.07895692,0.0,0.16160583,0.25623527,1.8929067,1.2828726,0.0,1.6245227,0.0,0.0,0.09491257,0.07200436,0.435576,0.12314879,1.0022479,1.3356165,0.2925493,0.0,0.0,0.0,0.7853475,0.0,0.73710066,0.9888922,0.0,0.8090772,0.16218534,0.0,0.0,1.2836565,0.7077214,0.0,0.13425271,0.6915719,0.0,1.1609325,0.2108894,0.9796787,0.4872943,0.21748707,0.21397924,0.9586004,0.29891992,0.07136069,0.0,0.53092206,0.14345285,0.8192125,0.15355892,0.0,0.0,0.0,0.8891195,1.3626993,0.0,0.33339736,1.4955351,0.0,0.0,0.977859,0.627463,0.0
0.15482575,0.6316187,0.0,0.0,1.1065199,0.12534177,1.2408876,0.42053634,0.0,0.84200454,0.0,0.3966344,0.0,0.0,0.0,0.7029687,0.74551797,1.1446521,0.0,0.0,0.0,0.0,0.826483,0.0,0.91688925,0.51458913,0.0,0.6145525,0.25816035,0.0,0.36622268,1.0679084,0.23949996,1.0186187,0.0,0.17917769,0.10835962,0.7380853,0.0,1.0000825,0.67448866,0.0,0.0,0.99393237,0.7436392,0.0,0.8523979,0.92040426,0.0,0.70588475,1.1116555,0.0,0.19191466,0.43122834,0.95399624,1.0853128,0.0,0.33808175,0.8850167,0.0,0.7713069,0.7568715,0.0,0.75448316
0.29231343,0.8223147,0.0,0.018965842,0.44503322,0.6364722,1.5104182,0.5754985,0.0,1.233126,0.0,0.0,0.0,0.0,0.0,0.780806,0.99125355,0.9712021,0.0,0.09255585,0.0,0.0,1.1828855,0.0,0.8785635,1.0887115,0.0,0.7191203,0.0,0.0,0.0,1.1671888,0.8513106,0.6618319,0.0,0.4036432,0.19268179,0.9586512,0.0,1.0559616,0.714914,0.0,0.0,0.84134316,0.14928743,0.0,0.0,0.425601,0.0,1.3184972,0.0,0.0,0.0,0.11655182,0.8589482,1.1151787,0.0,0.37378746,1.5457203,0.0,0.38933432,1.0994574,0.0,0.24785087
0.08847029,0.37087172,0.0,0.0,0.46834376,0.2508654,1.0243155,0.10229041,0.0,0.33856937,0.0,0.43920976,0.0,0.0,0.0,1.0737413,0.7955828,0.71686816,0.0,0.28469527,0.0,0.011274636,0.7972033,0.0,0.42659515,0.24062242,0.34186035,0.43690678,0.0,0.0,0.40629035,0.9537508,0.36434463,0.79840916,0.0,0.082555756,0.62636286,0.67194474,0.0,0.4828283,0.643685,0.0,0.0,0.9495033,0.31064332,0.042929575,0.42278743,0.7931377,0.0,0.77939343,0.0,0.0,0.3042804,0.122404754,0.6720827,0.7594641,0.0,0.60063374,0.44298798,0.0,0.6263871,0.29077104,0.0,0.7767609
0.14339116,0.51221263,0.0,0.0,0.6572266,0.33031678,1.3881066,0.18316975,0.0,0.45319173,0.0,0.25185665,0.0,0.0,0.0,1.3888463,1.084737,0.93567324,0.0,0.070871696,0.0,0.0,1.0484531,0.0,0.6399968,0.5191082,0.21670635,0.61173064,0.05606466,0.0,0.16620798,1.1382678,0.52397203,1.1050795,0.0,0.20598339,0.51929647,0.79585636,0.0,0.6688184,0.9128794,0.0,0.0,1.2657392,0.5794378,0.00095543265,0.6061199,0.9643665,0.0,1.0909274,0.0,0.0,0.27723247,0.0,1.0653552,0.9699079,0.0,0.8898666,0.5355865,0.0,0.8572683,0.5050244,0.0,0.96168447
0.24567786,1.1236005,0.012396697,0.0,0.9296946,0.7060874,2.1373262,0.9139013,0.0,1.6936344,0.0,0.0,0.0,0.0,0.0,1.9277148,1.7360646,1.9935668,0.0,0.0,0.0,0.0,1.9691511,0.0,1.4480367,1.472852,0.0,1.0884511,0.15120496,0.0,0.0,2.1485608,0.6226645,1.337855,0.0,0.90470004,0.0,1.4667779,0.0,1.4979217,0.9050264,0.0,0.0,1.1804386,0.8827366,0.0,0.2470221,0.6029059,0.0,2.2243125,0.0,0.0,0.0,0.0,1.1027409,2.2798367,0.0,1.0126382,2.2066364,0.0,1.0833088,1.3299302,0.0,0.0
0.23224813,0.6413088,0.0,0.0,0.6796882,0.0,1.7568207,0.73624104,0.2658626,1.2184201,0.0,0.0,0.0,0.13469172,0.11755687,0.29076967,0.927214,1.2539853,0.087698296,0.0,0.21885361,0.0,0.99172413,0.035847306,0.9166867,1.038562,0.0,1.085805,0.5225896,0.0,0.0,1.6476876,0.19796255,0.12863734,0.08914165,0.5501971,0.0,0.9737624,0.0,1.160969,0.14192629,0.060336187,0.4879352,1.0352584,0.3681528,0.0,0.0022524055,0.54418176,0.17067297,0.95978117,0.8576539,0.0,0.0,0.0,0.24259566,1.6785023,0.0,0.0,1.7903883,0.0,0.0,0.97418916,0.22418852,0.0
0.18031693,0.93619865,0.0,0.031747118,0.47517744,0.37801063,1.2997001,0.8062299,0.0,1.2740793,0.0,0.0,0.0,0.0,0.0,0.6036988,1.1187259,1.0271703,0.0,0.25036788,0.0,0.0,0.6829711,0.0,0.9449302,1.0033928,0.0,0.77661115,0.10341483,0.0,0.0,1.0094417,0.85108227,0.25143954,0.0,0.7039388,0.041150056,1.1156574,0.0,1.1730149,0.9020401,0.0,0.0,0.8270112,0.21913728,0.07202323,0.0,0.3744771,0.0,1.1726905,0.13658212,0.0,0.0,0.0322365,0.4709441,1.0700985,0.0,0.30504525,1.4275737,0.0,0.19837685,0.8127866,0.0,0.26457796
0.03149613,0.12113782,0.0,0.0,0.7649489,0.17110693,1.2402903,0.4156887,0.0,0.29912546,0.0,0.32413664,0.0,0.0,0.0,1.3573947,0.97576034,1.028968,0.0,0.0,0.0,0.0,0.6883918,0.0,0.6848458,0.3056908,0.0,0.4074366,0.0,0.0,0.14896297,1.1305661,0.26864994,0.9289078,0.0,0.30086654,0.12826204,0.56568193,0.0,0.56763923,0.6624365,0.0,0.19228905,1.0572321,0.53514886,0.0,0.6864864,0.5248453,0.0,0.96910185,0.0,0.0,0.20548126,0.0,0.7830815,1.3149923,0.0,1.1212789,0.6998269,0.0,0.7415416,0.0,0.0,0.8047239
0.19600487,0.5390189,0.0,0.0,0.5653763,0.28430766,1.4841125,0.52597946,0.0,0.86481774,0.0,0.074637026,0.0,0.0,0.0,1.1753747,1.0071871,1.4946269,0.0,0.0,0.0,0.0,1.0720193,0.0,0.9676949,1.0651455,0.0,0.58229166,0.057741374,0.0,0.0,1.5050958,0.36064437,0.7987699,0.0,0.6229155,0.056920588,1.0008543,0.0,0.8597531,0.57402533,0.0,0.0,0.93508816,0.30636388,0.0,0.19246005,0.4618594,0.0,1.445194,0.0,0.0,0.0,0.07606557,0.6435119,1.5139915,0.0,0.6191228,1.542791,0.0,0.76206064,0.69948614,0.0,0.02848699
0.277387,0.60501015,0.0,0.0,0.8820577,0.5270281,1.8835355,0.66468006,0.0,0.92239845,0.0,0.010592319,0.0,0.0,0.0,2.3363523,1.7691871,1.9542173,0.0,0.0,0.0,0.0,1.4621571,0.0,1.5497333,1.0546888,0.0,0.89061195,0.26551646,0.0,0.0,1.7634655,0.5698744,1.5638698,0.0,0.7479712,0.0,0.99450713,0.0,1.1759348,1.0920268,0.0,0.0,1.4041619,0.9168502,0.0,0.9340643,0.7560287,0.0,1.8317187,0.0,0.0,0.0,0.0,0.93520474,2.0835428,0.0,1.405827,1.4874711,0.0,1.3466406,0.78326935,0.0,0.8106286
0.22544688,0.5122728,0.0,0.0,0.63205296,0.45044547,1.5164903,0.6494769,0.0,1.0438339,0.0,0.0,0.0,0.0,0.0,1.4213655,1.3932902,1.4634078,0.0,0.0,0.0,0.0,0.6729813,0.0,1.1005304,0.6806648,0.0,0.6611423,0.22850217,0.0,0.0,1.2693022,0.33420476,0.653847,0.0,0.49426207,0.0,0.8371939,0.0,0.82611907,1.0065503,0.0,0.0,1.0695081,0.57073647,0.0,0.39029983,0.38809666,0.0,1.3613076,0.0,0.0,0.0,0.0,0.55370885,1.5221225,0.0,1.0158638,1.3326967,0.0,0.88257587,0.36283666,0.0,0.5116417
0.17555836,1.1227734,0.0,0.0,0.8809617,0.14141315,1.3835682,0.94120795,0.23322576,1.5589786,0.0,0.2602169,0.0,0.0,0.037770495,0.3873842,1.2358044,1.3052078,0.0,0.0,0.0,0.0,1.4747611,0.0,0.8203867,1.3801746,0.023291776,1.1081835,0.0,0.0,0.0,1.292218,0.42696178,0.47583404,0.0,0.59696877,0.0,1.2414557,0.05690265,1.6875665,0.21375111,0.0,0.23378243,0.80412734,0.7354002,0.0,0.0,0.99935514,0.0,1.1808388,1.6897098,0.0,0.0,0.0,1.3374445,1.4484733,0.06051845,0.0,1.9373742,0.0,0.0,0.9580654,0.001265958,0.0
0.19989699,0.6954854,0.0031055398,0.0,0.5474424,0.4418937,1.3760462,0.62217015,0.0,1.3703033,0.0,0.0,0.0,0.0,0.0,0.8912227,1.0712738,1.0779488,0.0,0.03789495,0.0,0.0,0.73044276,0.0,0.96558666,0.74580216,0.0,0.8277546,0.111592814,0.0,0.0,1.2157845,0.35503122,0.18465677,0.0,0.59202653,0.0,1.1548237,0.0,0.9453481,0.58707076,0.0,0.0,0.80103695,0.30837598,0.0,0.0,0.0,0.0,1.4566962,0.002994582,0.0,0.0,0.0,0.45758775,1.594242,0.0,0.29514924,1.7122557,0.0,0.34479487,0.8230462,0.0,0.0
0.15354088,1.0149972,0.0,0.0,0.8242871,0.7693963,1.9548817,0.8923419,0.054778416,1.6756607,0.0,0.0,0.0,0.0,0.0,2.1924975,2.1266918,1.9070678,0.0,0.00990741,0.0,0.0,1.2588199,0.0,1.593093,0.8444377,0.0,0.95917153,0.26861686,0.0,0.0,1.6499745,0.4084116,1.0822866,0.0,0.6475687,0.0,1.3393701,0.0,1.358082,1.1883589,0.0,0.0,1.2597309,0.8892071,0.0,0.34642243,0.33662453,0.13166335,2.0355246,0.0,0.0,0.0,0.0,0.89567435,1.9319543,0.0,1.3562729,1.9892154,0.0,1.1244777,0.8175014,0.0,0.5729997
0.36706072,1.5877664,0.0,0.0,0.9682942,1.3078897,2.6486425,1.3418722,0.0,2.1553311,0.0,0.0,0.13582349,0.0,0.0,2.669907,2.5493069,2.1913204,0.0,0.25230157,0.0,0.0,1.6697443,0.0,2.0040786,1.4056804,0.0,1.1928947,0.3196337,0.0,0.0,1.8701051,1.2362117,1.2966222,0.0,0.8508598,0.0,1.7916026,0.0,1.7024186,1.7379711,0.08408056,0.0,1.6972456,0.96796584,0.0,0.33684266,0.61992246,0.03849736,2.3548732,0.0,0.0,0.0,0.0,1.5358777,2.1939054,0.0,2.0803232,2.274138,0.0,1.4307166,1.6230512,0.0,1.3584248
0.21118724,1.195548,0.0,0.0,1.1378045,0.8819779,2.3400126,1.0294535,0.0,1.8259797,0.0,0.0,0.0,0.0,0.0,2.7882385,2.4225302,2.2840786,0.0,0.0,0.0,0.0,1.925105,0.0,1.975553,1.1843797,0.0,1.166021,0.33750102,0.0,0.0,2.0986025,0.6113965,1.7565838,0.0,0.8611591,0.0,1.5545197,0.0,1.7399794,1.3163337,0.0,0.0,1.5581446,1.2634016,0.0,0.6866708,0.77368593,0.0,2.4260588,0.0,0.0,0.0,0.0,1.2598457,2.41622,0.0,1.624234,2.2234664,0.0,1.4716412,1.2192522,0.0,0.7408684
0.2313098,1.0760883,0.0,0.0,0.7199907,0.7456689,1.6814313,0.96281713,0.0,1.3594891,0.0,0.0,0.0,0.0,0.01944089,1.0385468,1.3492265,1.1966547,0.0,0.0,0.0,0.0,1.2531854,0.0,1.1736109,1.1900027,0.0,0.95919657,0.0,0.0,0.0,0.881626,1.3350168,1.1148466,0.0,0.5549849,0.0,1.1505485,0.0,1.0217388,1.1841818,0.0,0.0,1.2210212,0.62313265,0.0,0.04292684,0.6512825,0.0,1.5601517,0.11443491,0.0,0.0,0.0,1.0672693,1.1252933,0.0,0.75523835,1.6030674,0.0,0.66594696,1.2704784,0.0,0.6480165
0.0,0.4326389,0.0,0.0,0.18709973,0.30061656,1.0143092,0.0,0.0,0.651454,0.01831338,0.06538138,0.0,0.0,0.0,0.63806903,0.362137,0.6909204,0.0,0.16255175,0.0,0.0,0.65872204,0.0,0.5895335,0.40014854,0.0,0.16891447,0.009574514,0.0,0.0,0.7527121,0.059989437,0.2489619,0.0,0.32421586,0.25175977,0.9979588,0.0,0.5613301,0.17648831,0.0,0.0,0.3419154,0.0,0.13712506,0.018682022,0.27877578,0.0,0.8771294,0.0,0.0,0.08836481,0.35071862,0.3560149,0.4792526,0.0,0.0,0.6774623,0.0,0.1109651,0.59484684,0.0,0.3843056
0.107913256,0.5254709,0.0,0.0,0.58017474,0.37786645,1.4724988,0.5467743,0.0,0.78808385,0.0,0.3612604,0.0,0.0,0.0,2.0184116,1.3726562,1.6805655,0.0,0.0,0.0,0.0,1.6315889,0.0,1.3210931,1.0957806,0.0,0.6398544,0.07368174,0.0,0.0,1.4626929,0.5758146,1.5058936,0.0,0.6426482,0.0,0.64498734,0.0,1.1091115,0.6193272,0.0,0.0,0.6862922,0.81775916,0.0,0.71106696,0.73211324,0.0,1.384812,0.0,0.0,0.0,0.0,0.89554435,1.687745,0.0,0.9785133,1.2055607,0.0,1.0707071,0.9320524,0.0,0.4609125
0.0,1.0023248,0.0,0.0,0.34447905,0.0,1.47871,0.8245197,0.0,1.7665228,0.0,0.5072293,0.111634046,0.0,0.0,0.28698245,0.42573488,1.001685,0.18507493,0.0,0.15210576,0.0,1.3406093,0.0,0.8909725,0.7440161,0.111303896,0.8733502,0.0,0.0,0.0,1.1028043,0.0,0.0,0.04188599,0.31343594,0.0,0.7339469,0.0,1.2652435,0.0,0.14333904,0.7237036,0.16737214,0.3613766,0.0,0.0,0.3107412,0.0,0.42852896,1.9034643,0.0,0.0,0.0,1.0559151,1.3724345,0.19255775,0.0,1.4626752,0.4295839,0.0,0.9921156,0.35533893,0.0
