epoch,train_loss,train_inst_loss,val_loss,val_auc,val_error,val_inst_loss
39,0.4530100978165865,0.0005439627669950653,0.5903563059038586,0.7779194288628251,0.24444444444444444,0.0003333982045331949
40,0.45523369858041407,0.0005343207903315772,0.5834992014699512,0.793727689954105,0.23333333333333334,0.00012678744358254334
41,0.45310328155755997,0.0004374135777367627,0.5879408942328559,0.7855685874553799,0.24444444444444444,0.0001584832854910524
42,0.45392533859238027,0.0005781459374316001,0.6028225572572814,0.8029066802651709,0.24444444444444444,0.00016674928169019648
43,0.44566531205549836,0.0005885916535564206,0.6120575527350108,0.8003569607343193,0.24444444444444444,0.00024574101778903745
44,0.4522051904164255,0.001042672028346523,0.5993063537610902,0.8054563997960225,0.24444444444444444,0.00013722899501418499
45,0.4529524660110474,0.00033774188319075194,0.5909578679336442,0.8029066802651709,0.23333333333333334,0.00011685912988039289
46,0.447831247523427,0.0008705359221406894,0.5972232742442025,0.784038755736869,0.23333333333333334,0.00016754541982209049
47,0.4420067063346505,0.000343010955956089,0.640924856894546,0.7988271290158082,0.24444444444444444,0.00017572929536224062
48,0.44900860246270896,0.0004158706652382449,0.5817762697736423,0.795257521672616,0.24444444444444444,0.00017759747204814226
49,0.444086017627269,0.0006660430925979454,0.6349692467186187,0.7610912799592044,0.37777777777777777,0.0003014057181796185
50,0.445641974452883,0.0005876181137315938,0.6127396282222536,0.7707802141764406,0.24444444444444444,0.00024162334726598702
